"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other"
"Saint Helena","SHN",1944,,,,,,,
"Saint Helena","SHN",1945,,,,,,,
"Saint Helena","SHN",1946,,,,,,,
"Saint Helena","SHN",1947,,,,,,,
"Saint Helena","SHN",1948,,,,,,,
"Saint Helena","SHN",1949,,,,,,,
"Saint Helena","SHN",1950,0,,,,,,
"Saint Helena","SHN",1951,0,,,,,,
"Saint Helena","SHN",1952,0,,,,,,
"Saint Helena","SHN",1953,0,,,,,,
"Saint Helena","SHN",1954,0,,,,,,
"Saint Helena","SHN",1955,0,,,,,,
"Saint Helena","SHN",1956,0,,,,,,
"Saint Helena","SHN",1957,0,,,,,,
"Saint Helena","SHN",1958,0,,,,,,
"Saint Helena","SHN",1959,0,,,,,,
"Saint Helena","SHN",1960,0,,,,,,
"Saint Helena","SHN",1961,0,,,,,,
"Saint Helena","SHN",1962,0,,,,,,
"Saint Helena","SHN",1963,0,,,,,,
"Saint Helena","SHN",1964,0,,,,,,
"Saint Helena","SHN",1965,0,,,,,,
"Saint Helena","SHN",1966,0,,,,,,
"Saint Helena","SHN",1967,0,,,,,,
"Saint Helena","SHN",1968,0.653236,0,0.653236,0,0,0,
"Saint Helena","SHN",1969,0,,,,,,
"Saint Helena","SHN",1970,0,,,,,,
"Saint Helena","SHN",1971,0,,,,,,
"Saint Helena","SHN",1972,0,,,,,,
"Saint Helena","SHN",1973,0,,,,,,
"Saint Helena","SHN",1974,0,,,,,,
"Saint Helena","SHN",1975,0,,,,,,
"Saint Helena","SHN",1976,0,,,,,,
"Saint Helena","SHN",1977,0,,,,,,
"Saint Helena","SHN",1978,0,,,,,,
"Saint Helena","SHN",1979,0,,,,,,
"Saint Helena","SHN",1980,0,,,,,,
"Saint Helena","SHN",1981,1.135420,0,1.135420,0,0,0,
"Saint Helena","SHN",1982,0.562308,0,0.562308,0,0,0,
"Saint Helena","SHN",1983,0.557347,0,0.557347,0,0,0,
"Saint Helena","SHN",1984,0.553725,0,0.553725,0,0,0,
"Saint Helena","SHN",1985,0.550977,0,0.550977,0,0,0,
"Saint Helena","SHN",1986,0.548585,0,0.548585,0,0,0,
"Saint Helena","SHN",1987,0.547601,0,0.547601,0,0,0,
"Saint Helena","SHN",1988,1.097663,0,1.097663,0,0,0,
"Saint Helena","SHN",1989,1.102950,0,1.102950,0,0,0,
"Saint Helena","SHN",1990,1.108959,0,1.108959,0,0,0,
"Saint Helena","SHN",1991,1.115882,0,1.115882,0,0,0,
"Saint Helena","SHN",1992,1.124271,0,1.124271,0,0,0,
"Saint Helena","SHN",1993,1.700758,0,1.700758,0,0,0,
"Saint Helena","SHN",1994,1.716963,0,1.716963,0,0,0,
"Saint Helena","SHN",1995,1.732661,0,1.732661,0,0,0,
"Saint Helena","SHN",1996,1.748648,0,1.748648,0,0,0,
"Saint Helena","SHN",1997,1.766067,0,1.766067,0,0,0,
"Saint Helena","SHN",1998,1.784416,0,1.784416,0,0,0,
"Saint Helena","SHN",1999,1.804037,0,1.804037,0,0,0,
"Saint Helena","SHN",2000,1.824701,0,1.824701,0,0,0,
"Saint Helena","SHN",2001,1.849260,0,1.849260,0,0,0,
"Saint Helena","SHN",2002,1.878653,0,1.878653,0,0,0,
"Saint Helena","SHN",2003,1.912650,0,1.912650,0,0,0,
"Saint Helena","SHN",2004,1.949628,0,1.949628,0,0,0,
"Saint Helena","SHN",2005,1.986985,0,1.986985,0,0,0,
"Saint Helena","SHN",2006,2.025802,0,2.025802,0,0,0,
"Saint Helena","SHN",2007,2.068888,0,2.068888,0,0,0,
"Saint Helena","SHN",2008,2.089734,0,2.089734,0,0,0,
"Saint Helena","SHN",2009,2.079849,0,2.079849,0,0,0,
"Saint Helena","SHN",2010,2.065777,0,2.065777,0,0,0,
"Saint Helena","SHN",2011,2.052278,0,2.052278,0,0,0,
"Saint Helena","SHN",2012,2.039711,0,2.039711,0,0,0,
"Saint Helena","SHN",2013,2.027296,0,2.027296,0,0,0,
"Saint Helena","SHN",2014,2.014294,0,2.014294,0,0,0,
"Saint Helena","SHN",2015,1.999636,0,1.999636,0,0,0,
"Saint Helena","SHN",2016,2.659891,0,2.659891,0,0,0,
"Saint Helena","SHN",2017,2.000364,0,2.000364,0,0,0,
"Saint Helena","SHN",2018,2.008772,0,2.008772,0,0,0,
"Saint Helena","SHN",2019,2.690655,0,2.690655,0,0,0,
"Saint Helena","SHN",2020,2.308731,0,2.308731,0,0,0,
"Saint Helena","SHN",2021,2.550917,0,2.550917,0,0,0,
"Saint Lucia","LCA",1750,,,,,,,
"Saint Lucia","LCA",1751,,,,,,,
"Saint Lucia","LCA",1752,,,,,,,
"Saint Lucia","LCA",1753,,,,,,,
"Saint Lucia","LCA",1754,,,,,,,
"Saint Lucia","LCA",1755,,,,,,,
"Saint Lucia","LCA",1756,,,,,,,
"Saint Lucia","LCA",1757,,,,,,,
"Saint Lucia","LCA",1758,,,,,,,
"Saint Lucia","LCA",1759,,,,,,,
"Saint Lucia","LCA",1760,,,,,,,
"Saint Lucia","LCA",1761,,,,,,,
"Saint Lucia","LCA",1762,,,,,,,
"Saint Lucia","LCA",1763,,,,,,,
"Saint Lucia","LCA",1764,,,,,,,
"Saint Lucia","LCA",1765,,,,,,,
"Saint Lucia","LCA",1766,,,,,,,
"Saint Lucia","LCA",1767,,,,,,,
"Saint Lucia","LCA",1768,,,,,,,
"Saint Lucia","LCA",1769,,,,,,,
"Saint Lucia","LCA",1770,,,,,,,
"Saint Lucia","LCA",1771,,,,,,,
"Saint Lucia","LCA",1772,,,,,,,
"Saint Lucia","LCA",1773,,,,,,,
"Saint Lucia","LCA",1774,,,,,,,
"Saint Lucia","LCA",1775,,,,,,,
"Saint Lucia","LCA",1776,,,,,,,
"Saint Lucia","LCA",1777,,,,,,,
"Saint Lucia","LCA",1778,,,,,,,
"Saint Lucia","LCA",1779,,,,,,,
"Saint Lucia","LCA",1780,,,,,,,
"Saint Lucia","LCA",1781,,,,,,,
"Saint Lucia","LCA",1782,,,,,,,
"Saint Lucia","LCA",1783,,,,,,,
"Saint Lucia","LCA",1784,,,,,,,
"Saint Lucia","LCA",1785,,,,,,,
"Saint Lucia","LCA",1786,,,,,,,
"Saint Lucia","LCA",1787,,,,,,,
"Saint Lucia","LCA",1788,,,,,,,
"Saint Lucia","LCA",1789,,,,,,,
"Saint Lucia","LCA",1790,,,,,,,
"Saint Lucia","LCA",1791,,,,,,,
"Saint Lucia","LCA",1792,,,,,,,
"Saint Lucia","LCA",1793,,,,,,,
"Saint Lucia","LCA",1794,,,,,,,
"Saint Lucia","LCA",1795,,,,,,,
"Saint Lucia","LCA",1796,,,,,,,
"Saint Lucia","LCA",1797,,,,,,,
"Saint Lucia","LCA",1798,,,,,,,
"Saint Lucia","LCA",1799,,,,,,,
"Saint Lucia","LCA",1800,,,,,,,
"Saint Lucia","LCA",1801,,,,,,,
"Saint Lucia","LCA",1802,,,,,,,
"Saint Lucia","LCA",1803,,,,,,,
"Saint Lucia","LCA",1804,,,,,,,
"Saint Lucia","LCA",1805,,,,,,,
"Saint Lucia","LCA",1806,,,,,,,
"Saint Lucia","LCA",1807,,,,,,,
"Saint Lucia","LCA",1808,,,,,,,
"Saint Lucia","LCA",1809,,,,,,,
"Saint Lucia","LCA",1810,,,,,,,
"Saint Lucia","LCA",1811,,,,,,,
"Saint Lucia","LCA",1812,,,,,,,
"Saint Lucia","LCA",1813,,,,,,,
"Saint Lucia","LCA",1814,,,,,,,
"Saint Lucia","LCA",1815,,,,,,,
"Saint Lucia","LCA",1816,,,,,,,
"Saint Lucia","LCA",1817,,,,,,,
"Saint Lucia","LCA",1818,,,,,,,
"Saint Lucia","LCA",1819,,,,,,,
"Saint Lucia","LCA",1820,,,,,,,
"Saint Lucia","LCA",1821,,,,,,,
"Saint Lucia","LCA",1822,,,,,,,
"Saint Lucia","LCA",1823,,,,,,,
"Saint Lucia","LCA",1824,,,,,,,
"Saint Lucia","LCA",1825,,,,,,,
"Saint Lucia","LCA",1826,,,,,,,
"Saint Lucia","LCA",1827,,,,,,,
"Saint Lucia","LCA",1828,,,,,,,
"Saint Lucia","LCA",1829,,,,,,,
"Saint Lucia","LCA",1830,,,,,,,
"Saint Lucia","LCA",1831,,,,,,,
"Saint Lucia","LCA",1832,,,,,,,
"Saint Lucia","LCA",1833,,,,,,,
"Saint Lucia","LCA",1834,,,,,,,
"Saint Lucia","LCA",1835,,,,,,,
"Saint Lucia","LCA",1836,,,,,,,
"Saint Lucia","LCA",1837,,,,,,,
"Saint Lucia","LCA",1838,,,,,,,
"Saint Lucia","LCA",1839,,,,,,,
"Saint Lucia","LCA",1840,,,,,,,
"Saint Lucia","LCA",1841,,,,,,,
"Saint Lucia","LCA",1842,,,,,,,
"Saint Lucia","LCA",1843,,,,,,,
"Saint Lucia","LCA",1844,,,,,,,
"Saint Lucia","LCA",1845,,,,,,,
"Saint Lucia","LCA",1846,,,,,,,
"Saint Lucia","LCA",1847,,,,,,,
"Saint Lucia","LCA",1848,,,,,,,
"Saint Lucia","LCA",1849,,,,,,,
"Saint Lucia","LCA",1850,,,,,,,
"Saint Lucia","LCA",1851,,,,,,,
"Saint Lucia","LCA",1852,,,,,,,
"Saint Lucia","LCA",1853,,,,,,,
"Saint Lucia","LCA",1854,,,,,,,
"Saint Lucia","LCA",1855,,,,,,,
"Saint Lucia","LCA",1856,,,,,,,
"Saint Lucia","LCA",1857,,,,,,,
"Saint Lucia","LCA",1858,,,,,,,
"Saint Lucia","LCA",1859,,,,,,,
"Saint Lucia","LCA",1860,,,,,,,
"Saint Lucia","LCA",1861,,,,,,,
"Saint Lucia","LCA",1862,,,,,,,
"Saint Lucia","LCA",1863,,,,,,,
"Saint Lucia","LCA",1864,,,,,,,
"Saint Lucia","LCA",1865,,,,,,,
"Saint Lucia","LCA",1866,,,,,,,
"Saint Lucia","LCA",1867,,,,,,,
"Saint Lucia","LCA",1868,,,,,,,
"Saint Lucia","LCA",1869,,,,,,,
"Saint Lucia","LCA",1870,,,,,,,
"Saint Lucia","LCA",1871,,,,,,,
"Saint Lucia","LCA",1872,,,,,,,
"Saint Lucia","LCA",1873,,,,,,,
"Saint Lucia","LCA",1874,,,,,,,
"Saint Lucia","LCA",1875,,,,,,,
"Saint Lucia","LCA",1876,,,,,,,
"Saint Lucia","LCA",1877,,,,,,,
"Saint Lucia","LCA",1878,,,,,,,
"Saint Lucia","LCA",1879,,,,,,,
"Saint Lucia","LCA",1880,,,,,,,
"Saint Lucia","LCA",1881,,,,,,,
"Saint Lucia","LCA",1882,,,,,,,
"Saint Lucia","LCA",1883,,,,,,,
"Saint Lucia","LCA",1884,,,,,,,
"Saint Lucia","LCA",1885,,,,,,,
"Saint Lucia","LCA",1886,,,,,,,
"Saint Lucia","LCA",1887,,,,,,,
"Saint Lucia","LCA",1888,,,,,,,
"Saint Lucia","LCA",1889,,,,,,,
"Saint Lucia","LCA",1890,,,,,,,
"Saint Lucia","LCA",1891,,,,,,,
"Saint Lucia","LCA",1892,,,,,,,
"Saint Lucia","LCA",1893,,,,,,,
"Saint Lucia","LCA",1894,,,,,,,
"Saint Lucia","LCA",1895,,,,,,,
"Saint Lucia","LCA",1896,,,,,,,
"Saint Lucia","LCA",1897,,,,,,,
"Saint Lucia","LCA",1898,,,,,,,
"Saint Lucia","LCA",1899,,,,,,,
"Saint Lucia","LCA",1900,,,,,,,
"Saint Lucia","LCA",1901,,,,,,,
"Saint Lucia","LCA",1902,,,,,,,
"Saint Lucia","LCA",1903,,,,,,,
"Saint Lucia","LCA",1904,,,,,,,
"Saint Lucia","LCA",1905,,,,,,,
"Saint Lucia","LCA",1906,,,,,,,
"Saint Lucia","LCA",1907,,,,,,,
"Saint Lucia","LCA",1908,,,,,,,
"Saint Lucia","LCA",1909,,,,,,,
"Saint Lucia","LCA",1910,,,,,,,
"Saint Lucia","LCA",1911,,,,,,,
"Saint Lucia","LCA",1912,,,,,,,
"Saint Lucia","LCA",1913,,,,,,,
"Saint Lucia","LCA",1914,,,,,,,
"Saint Lucia","LCA",1915,,,,,,,
"Saint Lucia","LCA",1916,,,,,,,
"Saint Lucia","LCA",1917,,,,,,,
"Saint Lucia","LCA",1918,,,,,,,
"Saint Lucia","LCA",1919,,,,,,,
"Saint Lucia","LCA",1920,,,,,,,
"Saint Lucia","LCA",1921,,,,,,,
"Saint Lucia","LCA",1922,,,,,,,
"Saint Lucia","LCA",1923,,,,,,,
"Saint Lucia","LCA",1924,,,,,,,
"Saint Lucia","LCA",1925,,,,,,,
"Saint Lucia","LCA",1926,,,,,,,
"Saint Lucia","LCA",1927,,,,,,,
"Saint Lucia","LCA",1928,,,,,,,
"Saint Lucia","LCA",1929,,,,,,,
"Saint Lucia","LCA",1930,,,,,,,
"Saint Lucia","LCA",1931,,,,,,,
"Saint Lucia","LCA",1932,,,,,,,
"Saint Lucia","LCA",1933,,,,,,,
"Saint Lucia","LCA",1934,,,,,,,
"Saint Lucia","LCA",1935,,,,,,,
"Saint Lucia","LCA",1936,,,,,,,
"Saint Lucia","LCA",1937,,,,,,,
"Saint Lucia","LCA",1938,,,,,,,
"Saint Lucia","LCA",1939,,,,,,,
"Saint Lucia","LCA",1940,,,,,,,
"Saint Lucia","LCA",1941,,,,,,,
"Saint Lucia","LCA",1942,,,,,,,
"Saint Lucia","LCA",1943,,,,,,,
"Saint Lucia","LCA",1944,,,,,,,
"Saint Lucia","LCA",1945,,,,,,,
"Saint Lucia","LCA",1946,,,,,,,
"Saint Lucia","LCA",1947,,,,,,,
"Saint Lucia","LCA",1948,,,,,,,
"Saint Lucia","LCA",1949,,,,,,,
"Saint Lucia","LCA",1950,0.042263,0,0.042263,0,0,0,
"Saint Lucia","LCA",1951,0.125896,0,0.125896,0,0,0,
"Saint Lucia","LCA",1952,0.083724,0,0.083724,0,0,0,
"Saint Lucia","LCA",1953,0.125229,0,0.125229,0,0,0,
"Saint Lucia","LCA",1954,0.083193,0,0.083193,0,0,0,
"Saint Lucia","LCA",1955,0.124255,0,0.124255,0,0,0,
"Saint Lucia","LCA",1956,0.123628,0,0.123628,0,0,0,
"Saint Lucia","LCA",1957,0.122905,0,0.122905,0,0,0,
"Saint Lucia","LCA",1958,0.122079,0,0.122079,0,0,0,
"Saint Lucia","LCA",1959,0.121220,0,0.121220,0,0,0,
"Saint Lucia","LCA",1960,0.159976,0,0.159976,0,0,0,
"Saint Lucia","LCA",1961,0.197497,0,0.197497,0,0,0,
"Saint Lucia","LCA",1962,0.195261,0,0.195261,0,0,0,
"Saint Lucia","LCA",1963,0.231686,0,0.231686,0,0,0,
"Saint Lucia","LCA",1964,0.229124,0,0.229124,0,0,0,
"Saint Lucia","LCA",1965,0.264347,0,0.264347,0,0,0,
"Saint Lucia","LCA",1966,0.298718,0,0.298718,0,0,0,
"Saint Lucia","LCA",1967,0.332228,0,0.332228,0,0,0,
"Saint Lucia","LCA",1968,0.364940,0,0.364940,0,0,0,
"Saint Lucia","LCA",1969,0.613041,0,0.613041,0,0,0,
"Saint Lucia","LCA",1970,0.639752,0,0.639752,0,0,0,
"Saint Lucia","LCA",1971,0.664395,0,0.664395,0,0,0,
"Saint Lucia","LCA",1972,0.722771,0,0.722771,0,0,0,
"Saint Lucia","LCA",1973,0.745583,0,0.745583,0,0,0,
"Saint Lucia","LCA",1974,0.667760,0,0.667760,0,0,0,
"Saint Lucia","LCA",1975,0.690099,0,0.690099,0,0,0,
"Saint Lucia","LCA",1976,0.743002,0,0.743002,0,0,0,
"Saint Lucia","LCA",1977,0.603337,0,0.603337,0,0,0,
"Saint Lucia","LCA",1978,0.842679,0,0.842679,0,0,0,
"Saint Lucia","LCA",1979,1.257494,0,1.257494,0,0,0,
"Saint Lucia","LCA",1980,0.933826,0,0.933826,0,0,0,
"Saint Lucia","LCA",1981,0.768822,0,0.768822,0,0,0,
"Saint Lucia","LCA",1982,0.900074,0,0.900074,0,0,0,
"Saint Lucia","LCA",1983,0.798754,0,0.798754,0,0,0,
"Saint Lucia","LCA",1984,0.869543,0,0.869543,0,0,0,
"Saint Lucia","LCA",1985,0.966019,0,0.966019,0,0,0,
"Saint Lucia","LCA",1986,0.978444,0,0.978444,0,0,0,
"Saint Lucia","LCA",1987,1.071502,0,1.071502,0,0,0,
"Saint Lucia","LCA",1988,1.189096,0,1.189096,0,0,0,
"Saint Lucia","LCA",1989,1.173882,0,1.173882,0,0,0,
"Saint Lucia","LCA",1990,1.261664,0,1.261664,0,0,0,
"Saint Lucia","LCA",1991,1.295256,0,1.295256,0,0,0,
"Saint Lucia","LCA",1992,1.451386,0,1.451386,0,0,0,
"Saint Lucia","LCA",1993,1.578088,0,1.578088,0,0,0,
"Saint Lucia","LCA",1994,1.727831,0,1.727831,0,0,0,
"Saint Lucia","LCA",1995,1.803765,0,1.803765,0,0,0,
"Saint Lucia","LCA",1996,1.903760,0,1.903760,0,0,0,
"Saint Lucia","LCA",1997,1.885574,0,1.885574,0,0,0,
"Saint Lucia","LCA",1998,2.055605,0,2.055605,0,0,0,
"Saint Lucia","LCA",1999,2.106865,0,2.106865,0,0,0,
"Saint Lucia","LCA",2000,2.182320,0,2.182320,0,0,0,
"Saint Lucia","LCA",2001,2.235899,0,2.235899,0,0,0,
"Saint Lucia","LCA",2002,2.219247,0,2.219247,0,0,0,
"Saint Lucia","LCA",2003,2.314621,0,2.314621,0,0,0,
"Saint Lucia","LCA",2004,2.453985,0,2.453985,0,0,0,
"Saint Lucia","LCA",2005,2.348349,0,2.348349,0,0,0,
"Saint Lucia","LCA",2006,2.465117,0,2.465117,0,0,0,
"Saint Lucia","LCA",2007,2.537184,0,2.537184,0,0,0,
"Saint Lucia","LCA",2008,2.521260,0,2.521260,0,0,0,
"Saint Lucia","LCA",2009,2.504738,0,2.504738,0,0,0,
"Saint Lucia","LCA",2010,2.850861,0,2.850861,0,0,0,
"Saint Lucia","LCA",2011,2.830823,0,2.830823,0,0,0,
"Saint Lucia","LCA",2012,2.835979,0,2.835979,0,0,0,
"Saint Lucia","LCA",2013,2.800998,0,2.800998,0,0,0,
"Saint Lucia","LCA",2014,2.766802,0,2.766802,0,0,0,
"Saint Lucia","LCA",2015,2.733036,0,2.733036,0,0,0,
"Saint Lucia","LCA",2016,2.762336,0,2.762336,0,0,0,
"Saint Lucia","LCA",2017,2.854050,0,2.854050,0,0,0,
"Saint Lucia","LCA",2018,2.863015,0,2.863015,0,0,0,
"Saint Lucia","LCA",2019,2.892907,0,2.892907,0,0,0,
"Saint Lucia","LCA",2020,2.460958,0,2.460958,0,0,0,
"Saint Lucia","LCA",2021,2.704837,0,2.704837,0,0,0,
"Sint Maarten (Dutch part)","SXM",1750,,,,,,,
"Sint Maarten (Dutch part)","SXM",1751,,,,,,,
"Sint Maarten (Dutch part)","SXM",1752,,,,,,,
"Sint Maarten (Dutch part)","SXM",1753,,,,,,,
"Sint Maarten (Dutch part)","SXM",1754,,,,,,,
"Sint Maarten (Dutch part)","SXM",1755,,,,,,,
"Sint Maarten (Dutch part)","SXM",1756,,,,,,,
"Sint Maarten (Dutch part)","SXM",1757,,,,,,,
"Sint Maarten (Dutch part)","SXM",1758,,,,,,,
"Sint Maarten (Dutch part)","SXM",1759,,,,,,,
"Sint Maarten (Dutch part)","SXM",1760,,,,,,,
"Sint Maarten (Dutch part)","SXM",1761,,,,,,,
"Sint Maarten (Dutch part)","SXM",1762,,,,,,,
"Sint Maarten (Dutch part)","SXM",1763,,,,,,,
"Sint Maarten (Dutch part)","SXM",1764,,,,,,,
"Sint Maarten (Dutch part)","SXM",1765,,,,,,,
"Sint Maarten (Dutch part)","SXM",1766,,,,,,,
"Sint Maarten (Dutch part)","SXM",1767,,,,,,,
"Sint Maarten (Dutch part)","SXM",1768,,,,,,,
"Sint Maarten (Dutch part)","SXM",1769,,,,,,,
"Sint Maarten (Dutch part)","SXM",1770,,,,,,,
"Sint Maarten (Dutch part)","SXM",1771,,,,,,,
"Sint Maarten (Dutch part)","SXM",1772,,,,,,,
"Sint Maarten (Dutch part)","SXM",1773,,,,,,,
"Sint Maarten (Dutch part)","SXM",1774,,,,,,,
"Sint Maarten (Dutch part)","SXM",1775,,,,,,,
"Sint Maarten (Dutch part)","SXM",1776,,,,,,,
"Sint Maarten (Dutch part)","SXM",1777,,,,,,,
"Sint Maarten (Dutch part)","SXM",1778,,,,,,,
"Sint Maarten (Dutch part)","SXM",1779,,,,,,,
"Sint Maarten (Dutch part)","SXM",1780,,,,,,,
"Sint Maarten (Dutch part)","SXM",1781,,,,,,,
"Sint Maarten (Dutch part)","SXM",1782,,,,,,,
"Sint Maarten (Dutch part)","SXM",1783,,,,,,,
"Sint Maarten (Dutch part)","SXM",1784,,,,,,,
"Sint Maarten (Dutch part)","SXM",1785,,,,,,,
"Sint Maarten (Dutch part)","SXM",1786,,,,,,,
"Sint Maarten (Dutch part)","SXM",1787,,,,,,,
"Sint Maarten (Dutch part)","SXM",1788,,,,,,,
"Sint Maarten (Dutch part)","SXM",1789,,,,,,,
"Sint Maarten (Dutch part)","SXM",1790,,,,,,,
"Sint Maarten (Dutch part)","SXM",1791,,,,,,,
"Sint Maarten (Dutch part)","SXM",1792,,,,,,,
"Sint Maarten (Dutch part)","SXM",1793,,,,,,,
"Sint Maarten (Dutch part)","SXM",1794,,,,,,,
"Sint Maarten (Dutch part)","SXM",1795,,,,,,,
"Sint Maarten (Dutch part)","SXM",1796,,,,,,,
"Sint Maarten (Dutch part)","SXM",1797,,,,,,,
"Sint Maarten (Dutch part)","SXM",1798,,,,,,,
"Sint Maarten (Dutch part)","SXM",1799,,,,,,,
"Sint Maarten (Dutch part)","SXM",1800,,,,,,,
"Sint Maarten (Dutch part)","SXM",1801,,,,,,,
"Sint Maarten (Dutch part)","SXM",1802,,,,,,,
"Sint Maarten (Dutch part)","SXM",1803,,,,,,,
"Sint Maarten (Dutch part)","SXM",1804,,,,,,,
"Sint Maarten (Dutch part)","SXM",1805,,,,,,,
"Sint Maarten (Dutch part)","SXM",1806,,,,,,,
"Sint Maarten (Dutch part)","SXM",1807,,,,,,,
"Sint Maarten (Dutch part)","SXM",1808,,,,,,,
"Sint Maarten (Dutch part)","SXM",1809,,,,,,,
"Sint Maarten (Dutch part)","SXM",1810,,,,,,,
"Sint Maarten (Dutch part)","SXM",1811,,,,,,,
"Sint Maarten (Dutch part)","SXM",1812,,,,,,,
"Sint Maarten (Dutch part)","SXM",1813,,,,,,,
"Sint Maarten (Dutch part)","SXM",1814,,,,,,,
"Sint Maarten (Dutch part)","SXM",1815,,,,,,,
"Sint Maarten (Dutch part)","SXM",1816,,,,,,,
"Sint Maarten (Dutch part)","SXM",1817,,,,,,,
"Sint Maarten (Dutch part)","SXM",1818,,,,,,,
"Sint Maarten (Dutch part)","SXM",1819,,,,,,,
"Sint Maarten (Dutch part)","SXM",1820,,,,,,,
"Sint Maarten (Dutch part)","SXM",1821,,,,,,,
"Sint Maarten (Dutch part)","SXM",1822,,,,,,,
"Sint Maarten (Dutch part)","SXM",1823,,,,,,,
"Sint Maarten (Dutch part)","SXM",1824,,,,,,,
"Sint Maarten (Dutch part)","SXM",1825,,,,,,,
"Sint Maarten (Dutch part)","SXM",1826,,,,,,,
"Sint Maarten (Dutch part)","SXM",1827,,,,,,,
"Sint Maarten (Dutch part)","SXM",1828,,,,,,,
"Sint Maarten (Dutch part)","SXM",1829,,,,,,,
"Sint Maarten (Dutch part)","SXM",1830,,,,,,,
"Sint Maarten (Dutch part)","SXM",1831,,,,,,,
"Sint Maarten (Dutch part)","SXM",1832,,,,,,,
"Sint Maarten (Dutch part)","SXM",1833,,,,,,,
"Sint Maarten (Dutch part)","SXM",1834,,,,,,,
"Sint Maarten (Dutch part)","SXM",1835,,,,,,,
"Sint Maarten (Dutch part)","SXM",1836,,,,,,,
"Sint Maarten (Dutch part)","SXM",1837,,,,,,,
"Sint Maarten (Dutch part)","SXM",1838,,,,,,,
"Sint Maarten (Dutch part)","SXM",1839,,,,,,,
"Sint Maarten (Dutch part)","SXM",1840,,,,,,,
"Sint Maarten (Dutch part)","SXM",1841,,,,,,,
"Sint Maarten (Dutch part)","SXM",1842,,,,,,,
"Sint Maarten (Dutch part)","SXM",1843,,,,,,,
"Sint Maarten (Dutch part)","SXM",1844,,,,,,,
"Sint Maarten (Dutch part)","SXM",1845,,,,,,,
"Sint Maarten (Dutch part)","SXM",1846,,,,,,,
"Sint Maarten (Dutch part)","SXM",1847,,,,,,,
"Sint Maarten (Dutch part)","SXM",1848,,,,,,,
"Sint Maarten (Dutch part)","SXM",1849,,,,,,,
"Sint Maarten (Dutch part)","SXM",1850,,,,,,,
"Sint Maarten (Dutch part)","SXM",1851,,,,,,,
"Sint Maarten (Dutch part)","SXM",1852,,,,,,,
"Sint Maarten (Dutch part)","SXM",1853,,,,,,,
"Sint Maarten (Dutch part)","SXM",1854,,,,,,,
"Sint Maarten (Dutch part)","SXM",1855,,,,,,,
"Sint Maarten (Dutch part)","SXM",1856,,,,,,,
"Sint Maarten (Dutch part)","SXM",1857,,,,,,,
"Sint Maarten (Dutch part)","SXM",1858,,,,,,,
"Sint Maarten (Dutch part)","SXM",1859,,,,,,,
"Sint Maarten (Dutch part)","SXM",1860,,,,,,,
"Sint Maarten (Dutch part)","SXM",1861,,,,,,,
"Sint Maarten (Dutch part)","SXM",1862,,,,,,,
"Sint Maarten (Dutch part)","SXM",1863,,,,,,,
"Sint Maarten (Dutch part)","SXM",1864,,,,,,,
"Sint Maarten (Dutch part)","SXM",1865,,,,,,,
"Sint Maarten (Dutch part)","SXM",1866,,,,,,,
"Sint Maarten (Dutch part)","SXM",1867,,,,,,,
"Sint Maarten (Dutch part)","SXM",1868,,,,,,,
"Sint Maarten (Dutch part)","SXM",1869,,,,,,,
"Sint Maarten (Dutch part)","SXM",1870,,,,,,,
"Sint Maarten (Dutch part)","SXM",1871,,,,,,,
"Sint Maarten (Dutch part)","SXM",1872,,,,,,,
"Sint Maarten (Dutch part)","SXM",1873,,,,,,,
"Sint Maarten (Dutch part)","SXM",1874,,,,,,,
"Sint Maarten (Dutch part)","SXM",1875,,,,,,,
"Sint Maarten (Dutch part)","SXM",1876,,,,,,,
"Sint Maarten (Dutch part)","SXM",1877,,,,,,,
"Sint Maarten (Dutch part)","SXM",1878,,,,,,,
"Sint Maarten (Dutch part)","SXM",1879,,,,,,,
"Sint Maarten (Dutch part)","SXM",1880,,,,,,,
"Sint Maarten (Dutch part)","SXM",1881,,,,,,,
"Sint Maarten (Dutch part)","SXM",1882,,,,,,,
"Sint Maarten (Dutch part)","SXM",1883,,,,,,,
"Sint Maarten (Dutch part)","SXM",1884,,,,,,,
"Sint Maarten (Dutch part)","SXM",1885,,,,,,,
"Sint Maarten (Dutch part)","SXM",1886,,,,,,,
"Sint Maarten (Dutch part)","SXM",1887,,,,,,,
"Sint Maarten (Dutch part)","SXM",1888,,,,,,,
"Sint Maarten (Dutch part)","SXM",1889,,,,,,,
"Sint Maarten (Dutch part)","SXM",1890,,,,,,,
"Sint Maarten (Dutch part)","SXM",1891,,,,,,,
"Sint Maarten (Dutch part)","SXM",1892,,,,,,,
"Sint Maarten (Dutch part)","SXM",1893,,,,,,,
"Sint Maarten (Dutch part)","SXM",1894,,,,,,,
"Sint Maarten (Dutch part)","SXM",1895,,,,,,,
"Sint Maarten (Dutch part)","SXM",1896,,,,,,,
"Sint Maarten (Dutch part)","SXM",1897,,,,,,,
"Sint Maarten (Dutch part)","SXM",1898,,,,,,,
"Sint Maarten (Dutch part)","SXM",1899,,,,,,,
"Sint Maarten (Dutch part)","SXM",1900,,,,,,,
"Sint Maarten (Dutch part)","SXM",1901,,,,,,,
